ID,Titulo,Descripcion Simple,Informacion,Evaluaciones,Tipo,Precio,URL,Limpieza,Veracidad,Llegada,Comunicacion,Ubicacion,Calidad,Servicios,Localizacion
2403133677327962402,ALOJAMIENTO PARA AMANTES DE LA NATURALEZA,"Alojamiento entero: vivienda en Cercedilla, España",4 viajeros ·  · 2 dormitorios ·  · 2 camas ·  · 2 baños,50 evaluaciones,En el campo,,https://www.airbnb.es/rooms/52792810?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1267958920&search_mode=flex_destinations_search&check_in=2024-03-22&check_out=2024-03-27&source_impression_id=p3_1710967205_u21INjQDSED7T1NS&previous_page_section_name=1000,"Limpieza3,9","Veracidad4,3","Llegada4,6","Comunicación4,8","Ubicación4,5","Calidad3,7",CocinaWifiZona para trabajarAparcamiento gratuito en la calleTVLavadoraBañeraPatio o balcónNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 35 servicios,"Cercedilla, Comunidad de Madrid, EspañaMostrar más"
-7651230636989357666,Relajante Casa de Campo  a 40 minutos  de Madrid,"Alojamiento entero: casa rural en Carabaña, España",6 viajeros ·  · 2 dormitorios ·  · 5 camas ·  · 1 baño,16 evaluaciones,En el campo,,https://www.airbnb.es/rooms/26357004?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=543022210&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967203_yfKEr6w6Oq2oFC7C&previous_page_section_name=1000,"Limpieza3,3","Veracidad3,8","Llegada4,4","Comunicación4,7","Ubicación4,4","Calidad3,6",CocinaZona para trabajarAparcamiento gratuito en la callePiscina De uso privado y ExteriorTVBañeraPatio o balcónPatio traseroCámaras de seguridad en la propiedadNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 30 servicios,"Carabaña, Comunidad de Madrid, EspañaDisfrutara  de un entorno natural donde relajarse y disfrutar de  la naturaleza . La zona es ideal para practicar senderismo, rutas en bicicleta, patinar  o simplemente pasear por alguna de las  rutas de las que dispone como la Ruta vía verde del Tajuña, Ruta del tren de los cuarenta días, Ruta de la vega de la Marañana, Ruta de la ermita de Santa Bárbara, Camino de Santiago  y Ruta del pinar. Naturaleza, aire limpio y deporte se unen para regalarte una experiencia inolvidable.Contamos con un Parque forestal (de la Dehesa nueva) uno de los más grandes y antiguos de la Comunidad de Madrid. En él podemos encontrar zonas recreativas con atracciones en madera rústica para pasar un relajante día de picnic o hacer rutas en  las que podéis observar la vegetación autóctona y la fauna (ardillas, conejos, corzos etc…).Carabaña y los pueblos de alrededor tienen interesantes monumentos como sus fuentes, varios palacios, ermitas todos ellos del siglo XVI y XVII.Y cuando llega la hora de reponer energías  podréis saborear los magníficos productos de la Huerta de Carabaña, reconocida por los mejores tomates de Madrid, su aceite de oliva y como no de su famosa agua por sus propiedades mineromedicinales. Encontrareis numerosos restaurantes y bares para reponer fuerzas, con una exquisita gastronomía o supermercados para realizar vuestras compras.Mostrar más"
-6949552699758483103,Casita tranquila a 20’ de Madrid,"Alojamiento entero: vivienda en Las Rozas de Madrid, España","6 viajeros ·  · 4 dormitorios ·  · 5 camas ·  · 3,5 baños",9 evaluaciones,En el campo,245 € ,https://www.airbnb.es/rooms/771718902787891599?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1624216662&search_mode=flex_destinations_search&check_in=2024-03-22&check_out=2024-03-27&source_impression_id=p3_1710967207_W%2FdA4t0GCFruCQvv&previous_page_section_name=1000,"Limpieza4,6","Veracidad4,8","Llegada4,7","Comunicación4,8","Ubicación4,7","Calidad4,6",Vistas al jardínVistas a la montañaCocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesAdmite mascotasCargador para coches eléctricosLavadoraNo disponible: Detector de humoDetector de humoMostrar los 66 servicios,"Las Rozas de Madrid, Comunidad de Madrid, EspañaEl pueblo de Las Matas se encuentra a pocos metros de el parque natural del monte del Prado, y dispone de tren/bus a madrid, así como de un centro de salud, supermercados, restaurantes, tiendas, farmacia, estanco, Banco…Mostrar más"
-5063476125944501026,Villa rústica | Vistas a la montaña | Barbacoa | Relax | Piscina,"Alojamiento entero: villa en Miraflores de la Sierra, España",10 viajeros ·  · 4 dormitorios ·  · 6 camas ·  · 3 baños,10 evaluaciones,En el campo,322 € ,https://www.airbnb.es/rooms/975833094579692360?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1748980543&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967204_r4OhWx5kefQFmc%2FN&previous_page_section_name=1000,"Limpieza4,8","Veracidad4,4","Llegada4,7","Comunicación4,8","Ubicación4,9","Calidad4,4","Vistas a la montañaVistas al ríoCocinaWifiZona para trabajarAparcamiento gratuito en la callePiscina: uso De uso privado, Exterior, disponible según la temporada, disponible las 24 horas, piscina para nadarTVNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 64 servicios","Miraflores de la Sierra, Comunidad de Madrid, EspañaMiraflores de la Sierra ( Urbanización Sol y Campo)- Zona residencial tranquila y en plena sierra de Madrid- A 2 minutos del Restaurante Sol y Campo con pistas de pádel - 40 minutos a Madrid - 5 min al supermercadoMostrar más"
-1776173517550168064,Al pie de las montañas - Acogedora casita Magnolia,"Alojamiento entero: casa de invitados en Manzanares el Real, España",4 viajeros ·  · 2 dormitorios ·  · 5 camas ·  · 1 baño,74 evaluaciones,En el campo,50 € ,https://www.airbnb.es/rooms/52517308?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1260677724&search_mode=flex_destinations_search&check_in=2024-04-22&check_out=2024-04-27&source_impression_id=p3_1710967197_Vvk1jHtnwd2cmvVf&previous_page_section_name=1000,"Limpieza5,0","Veracidad4,9","Llegada5,0","Comunicación5,0","Ubicación4,8","Calidad4,8","Vistas al patioVistas al jardínCocinaWifiAparcamiento gratuito en la callePiscina: uso De uso compartido, Exterior, disponible según la temporada, disponible las 24 horasLavadora en el alojamiento (De pago)Secadora en el alojamiento (De pago)No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 47 servicios","Manzanares el Real, Comunidad de Madrid, EspañaBarrio tranquilo al lado de parque nacional.Mostrar más"
-1630291273173024707,A2) Habitación Privada 2 personas 10 min  Madrid,"Habitación en Pozuelo de Alarcón, España",1 cama de matrimonio ·  · Baño compartido,74 evaluaciones,En el campo,50 € ,https://www.airbnb.es/rooms/54225056?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1459159440&search_mode=flex_destinations_search&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1710967200_xa3Dob0RAJRQyYer&previous_page_section_name=1000,"Limpieza4,8","Veracidad4,8","Llegada4,8","Comunicación4,8","Ubicación4,8","Calidad4,8","Cerradura en la puerta del dormitorioCocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesTelevisión de alta definición de 50"" con NetflixBañeraPatio o balcón (Compartida)Cámaras de seguridad en la propiedadNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 50 servicios","Pozuelo de Alarcón, Comunidad de Madrid, EspañaPozuelo de Alarcón es una de las zonas de mayores ingreso de toda españa.  Y es una zona residencial de mucha discreción y silencio.  Es una zona estudiantil por excelencia. Hay muchos colegios y universidades cerca. Sin embargo estamos muy cerca de todos los servicios del centro de la ciudad sin sus desventajas.   Puedes encontrar todo tipo de servicios que puedes llegar caminando en un par de minutos.  Llegar al centro en metro solo cuesta 1,30 euros asi que bien vale la pena quedarse y pagar mucho menos que en otros lados.Para llegar al centro de la ciudad solo caminas 400 metros hasta la estacion del tren POZUELO ESTACION Y EN 6 MINUTOS llegas al centro al centro comercial principe pio. Un centro de transporte que te lleva a todas partes.Mostrar más"
8576219087992372316,Apartamento con jardín junto a la casa de campo.,"Alojamiento entero: vivienda en Pozuelo de Alarcón, España",6 viajeros ·  · 2 dormitorios ·  · 4 camas ·  · 2 baños,9 evaluaciones,En el campo,195 € ,https://www.airbnb.es/rooms/884801598172906171?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1691305792&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967198_ejl%2BRvKn3qHJeotM&previous_page_section_name=1000,"Limpieza5,0","Veracidad4,9","Llegada5,0","Comunicación5,0","Ubicación5,0","Calidad5,0","Vistas al jardínCocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesTelevisión de alta definición de 55"" con Fire TVCargador para coches eléctricosLavadora en el alojamiento (Gratis)Sistema de aire acondicionado sin conductos tipo splitNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 57 servicios","Pozuelo de Alarcón, Comunidad de Madrid, EspañaLa urbanización dispone de seguridad 24h. Es muy tranquila. Esta junto al parque de la “Casa de Campo” que con sus más de 1500 hectáreas es el parque más grande de Madrid. 5 veces Central Park.Mostrar más"
4157822726869841164,Casa de pueblo con chimenea y terraza,"Alojamiento entero: vivienda en Miraflores de la Sierra, España",6 viajeros ·  · 2 dormitorios ·  · 4 camas ·  · 1 baño,10 evaluaciones,En el campo,,https://www.airbnb.es/rooms/18804587?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1374645220&search_mode=flex_destinations_search&check_in=2024-03-30&check_out=2024-04-04&source_impression_id=p3_1710967202_oo4oVE5kopWv9GEz&previous_page_section_name=1000,"Limpieza5,0","Veracidad4,9","Llegada4,8","Comunicación5,0","Ubicación5,0","Calidad4,8",Vistas al jardínVistas al valleCocinaWifiAparcamiento gratuito en las instalacionesAdmite mascotasTVLavadora en el alojamiento (Gratis)No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 48 servicios,"Miraflores de la Sierra, Comunidad de Madrid, España"
-1432358100458289325,Cuca y acogedora casa rural de piedra,"Alojamiento entero: casa rural en Becerril de la Sierra, España",8 viajeros ·  · 4 dormitorios ·  · 6 camas ·  · 2 baños,10 evaluaciones,En el campo,,https://www.airbnb.es/rooms/646116749727266169?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1425831763&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967183_Cy%2Bi5%2Fuz%2F01ozxU2&previous_page_section_name=1000,"Limpieza5,0","Veracidad4,8","Llegada5,0","Comunicación5,0","Ubicación4,5","Calidad4,8",CocinaWifiAparcamiento gratuito en las instalacionesPiscina De uso privadoAdmite mascotasTVLavadoraChimenea interior: de leñaNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 15 servicios,"Becerril de la Sierra, Comunidad de Madrid, España"
-3417907476281195108,Extraordinaria y acogedora casa adosada de Hygge y piscina de 5*,"Casa particular en Pozuelo de Alarcón, España",4 viajeros ·  · 2 dormitorios ·  · 2 camas ·  · 1 baño,12 evaluaciones,En el campo,226 € ,https://www.airbnb.es/rooms/682662998521249955?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1471200043&search_mode=flex_destinations_search&check_in=2024-04-26&check_out=2024-05-01&source_impression_id=p3_1710967207_C2vnGxDz8S91lje1&previous_page_section_name=1000,"Limpieza4,8","Veracidad4,7","Llegada4,7","Comunicación4,8","Ubicación4,8","Calidad4,2",CocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesPiscinaAdmite mascotasTVLavadoraBañeraPatio traseroMostrar los 38 servicios,"Pozuelo de Alarcón, Comunidad de Madrid, EspañaUniversidades cerca del apartamento:ESIC - 20 minutos a pieFrancisco Vitoria - 10 minutos en cocheCentro de Excelencia Sergio Arboleda - 8 minutos en cocheComplutense Somosaguas - 4 minutos en cocheComplutense Moncloa - 10 minutos en cocheLa Salle - 9 minutos en cocheActividades de ocio cerca del apartamento:Centro comercial Zielo a 500 metros del apartamentoAvenida de Europa (supermercado, restaurantes, farmacia, etc.) - 1 minuto caminando.Moncloa (Madrid) - 10 minutos en coche.Kinépolis (Cine) - 10 minutos en auto.Centro Comercial Equinoccio (Majadahonda) - 15 minutos en auto.Mostrar más"
-7338806376820266343,☼VILLA RURAL con PISCINA PRIVADA cerca de MADRID☼,"Alojamiento entero: casa rural en Fuensalida, España",16 huéspedes o más ·  · 6 dormitorios ·  · 13 camas ·  · 3 baños,74 evaluaciones,En el campo,,https://www.airbnb.es/rooms/53871249?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1305631636&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967203_C14355i4hegzgkaj&previous_page_section_name=1000,"Limpieza4,4","Veracidad4,6","Llegada4,8","Comunicación4,9","Ubicación4,5","Calidad4,4","Vistas a viñedosVistas al jardínCocinaWifiAparcamiento gratuito en las instalacionesPiscina De uso privadoAdmite mascotasTelevisión de alta definición con Amazon Prime Video, Chromecast, Netflix, televisión por cable estándarLavadora en el alojamiento (Gratis)Secadora en el alojamiento (Gratis)Mostrar los 57 servicios","Fuensalida, Castilla-La Mancha, EspañaLa casa se encuentra en una urbanización de chalets muy tranquila para una mayor privacidad de los huéspedes.Valoramos mucho la tranquilidad y descanso de nuestros huéspedes así como el respeto por los vecinos.Mostrar más"
-4086395868003288931,Finca La Machota. Casa 1 + Casa 2. El Escorial.,"Alojamiento entero: casa rural en El Escorial, España",15 viajeros ·  · 6 dormitorios ·  · 15 camas ·  · 5 baños,18 evaluaciones,En el campo,896 € ,https://www.airbnb.es/rooms/23142889?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1232943268&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967183_D0jSajfD%2FC5LlcUQ&previous_page_section_name=1000,"Limpieza4,5","Veracidad4,9","Llegada4,9","Comunicación5,0","Ubicación5,0","Calidad4,6",Vistas al jardínVistas al valleCocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesPiscina De uso privadoAdmite mascotasLavadoraAire acondicionadoMostrar los 59 servicios,"El Escorial, Comunidad de Madrid, EspañaLas Casas al estar dentro de una Finca de 50 ha, no tienen vecindario. Se encuentran a los pies de las Machotas, en el Parque Natural de la Sierra de Guadarrama. Los pueblos más cercanos son Zarzalejo Estación, Zarzalejo de arriba y Peralejo, a este último se puede acceder a pie a través de las cañadas reales, y tomar el aperitivo o comer en alguno de sus reconocidos restaurantes.Solamente en Zarzalejo Estación hay comercios, alquiler de bicletas eléctricas de montaña, una carnicería estupenda, dos ultramarinos pequeños, un par de cafeterías, un hotel **, una farmacia y una oficina del Banco Santander con cajero. En Zarzalejo de arriba hay unas vistas espectaculares, un par de restaurantes y una iglesia. La Finca se encuentra a tan sólo 10 min del Real Monasterio de San Lorenzo de El Escorial  y los parques de Felipe II.Rutas Senderismo (recomendamos wiciloc, app para senderistas y rutas en bicicleta), hasta la silla de Felipe II, la Calzada Romana y Las Machotas. Todas ellas se pueden hacer andando desde la finca, pero al cruzar las vias del tren en las faldas de la montaña, aconsejamos ir en coche hasta la entrada de Zarzalejo Estación, estacionar el vehículo y desde ahi comenzar los paseos.Otros lugares de interés:- Parque de Tirolinas : Forestal Park Madrid GuadarramaAltura mínima un metro diez.- Parque de Agua Aquapolis.  Villanueva de la Cañada. - Centro Hípico Mojadillas, Peralejo.Mostrar más"
5349871320354046363,"casa rural ""la casa del maestro","Alojamiento entero: vivienda en Olmeda de las Fuentes, España",6 viajeros ·  · 2 dormitorios ·  · 3 camas ·  · 1 baño,16 evaluaciones,En el campo,112 € ,https://www.airbnb.es/rooms/649671872501442741?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1424019498&search_mode=flex_destinations_search&check_in=2024-04-08&check_out=2024-04-13&source_impression_id=p3_1710967198_htoYG7I1gyvVu6dt&previous_page_section_name=1000,"Limpieza4,8","Veracidad4,8","Llegada4,8","Comunicación4,9","Ubicación4,9","Calidad4,7",CocinaAparcamiento gratuito en las instalacionesTVLavadora en el alojamiento (Gratis)BañeraPatio o balcón (privada)Patio traseroSecador de peloNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 35 servicios,"Olmeda de las Fuentes, Comunidad de Madrid, EspañaSu situación es privilegiada, pues está cerca de grandes ciudades y lo suficientemente lejospara evitar los problemas de estos núcleos urbanos. Así nos encontramos con Alcalá deHenares a tan sólo 20 km o Guadalajara a 30 km y a 51 km. de Madrid.Mostrar más"
5636456835927888265,"Jardín Las Secuoyas, cabaña Verde.","Alojamiento entero: cabaña en Becerril de la Sierra, España",4 viajeros ·  · 1 dormitorio ·  · 2 camas ·  · 1 baño,10 evaluaciones,En el campo,106 € ,https://www.airbnb.es/rooms/999258452583489492?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1756655504&search_mode=flex_destinations_search&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1710967196_cdjZX%2BPvU3%2Fd%2FbPY&previous_page_section_name=1000,"Limpieza5,0","Veracidad5,0","Llegada5,0","Comunicación5,0","Ubicación5,0","Calidad5,0",Vistas a la montañaVistas al jardínCocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesPiscinaTVNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 32 servicios,"Becerril de la Sierra, Comunidad de Madrid, EspañaMostrar más"
-6238102241217259021,Casa rural en la Vega del Tajuña,"Alojamiento entero: vivienda en Ambite, España",8 viajeros ·  · 4 dormitorios ·  · 4 camas ·  · 2 baños,,En el campo,,https://www.airbnb.es/rooms/1002679293458233561?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1760472312&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967200_WoLx9vmXyocTVkUf&previous_page_section_name=1000,,,,,,,CocinaAparcamiento gratuito en las instalacionesPiscinaTVAire acondicionadoPatio o balcónChimenea interior: de pelletsCuna: siempre en el alojamientoFrigoríficoNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 30 servicios,"Ambite, Comunidad de Madrid, España"
-1869707622765733106,La Cabaña de Gaia,"Alojamiento entero: cabaña en San Lorenzo de El Escorial, España",3 viajeros ·  · 1 dormitorio ·  · 3 camas ·  · Aseo,65 evaluaciones,En el campo,52 € ,https://www.airbnb.es/rooms/28276496?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1432547261&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967203_l3ALigLVzk4ZVI7T&previous_page_section_name=1000,"Limpieza4,2","Veracidad4,7","Llegada4,7","Comunicación4,8","Ubicación4,4","Calidad4,4",Vistas al jardínAcceso al lagoCocinaZona para trabajarAparcamiento gratuito en las instalacionesAdmite mascotasPatio o balcónPatio traseroNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 28 servicios,"San Lorenzo de El Escorial, Comunidad de Madrid, EspañaCerca de la finca hay un lago para pescar o nadar, rutas de senderismo, el antiguo pabellón de caza de Felipe II como elemento patrimonial, observatorio de aves, etcMostrar más"
-1614050928225316125,Peña del Oso,"Alojamiento entero: cabaña en Cercedilla, España",2 viajeros ·  · 1 dormitorio ·  · 1 cama ·  · 1 baño,3 evaluaciones,En el campo,96 € ,https://www.airbnb.es/rooms/887371320983948785?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1647181242&search_mode=flex_destinations_search&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1710967205_j4bhYgEl5%2F%2FHq%2FgR&previous_page_section_name=1000,"Limpieza4,0","Veracidad4,7","Llegada4,7","Comunicación4,7","Ubicación4,7","Calidad3,7",CocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesAdmite mascotasTVNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 11 servicios,"Cercedilla, Comunidad de Madrid, España"
1716472575500076428,Una Casita con Jardín Privado (Uceda),"Alojamiento entero: casa de invitados en Uceda, España",2 viajeros ·  · 1 dormitorio ·  · 1 cama ·  · 1 baño,223 evaluaciones,En el campo,80 € ,https://www.airbnb.es/rooms/24059760?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=534447429&search_mode=flex_destinations_search&check_in=2024-04-08&check_out=2024-04-13&source_impression_id=p3_1710967195_6aHn0S2FXdbHorfZ&previous_page_section_name=1000,"Limpieza4,9","Veracidad4,9","Llegada4,9","Comunicación4,9","Ubicación4,6","Calidad4,8","Vistas al perfil urbanoVistas al patioCocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesAdmite mascotasTelevisión de alta definición con Netflix, televisión por cable estándarNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 64 servicios","Uceda, Castilla-La Mancha, EspañaEsta zona es muy tranquila, y poco conocida, no esta masificada.Tenemos cerca súper, bares, restaurantes...Mostrar más"
7917138518710833645,Fee4Me La Azotea de Morata,"Alojamiento entero: vivienda en Morata de Tajuña, España",6 viajeros ·  · 3 dormitorios ·  · 5 camas ·  · 2 baños,6 evaluaciones,En el campo,133 € ,https://www.airbnb.es/rooms/973164329443956603?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1785987264&search_mode=flex_destinations_search&check_in=2024-04-08&check_out=2024-04-13&source_impression_id=p3_1710967202_nwhtaTlx2H%2F2awfr&previous_page_section_name=1000,"Limpieza5,0","Veracidad5,0","Llegada5,0","Comunicación5,0","Ubicación4,5","Calidad4,8",Vistas al perfil urbanoCocinaWifiAparcamiento gratuito en garaje en la propiedad: 1 plazaTVLavadora en el alojamiento (Gratis)Secadora en el alojamiento (Gratis)Sistema de aire acondicionado sin conductos tipo splitNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 42 servicios,"Morata de Tajuña, Comunidad de Madrid, EspañaCasa situada en el centro de Morata de Tajuña, municipio situado a 27 kms de Madrid capital.Casa situada en el centro del pueblo, calle tranquila y cerca de comercios. Al lado de pastelerías famosas por sus palmeritas de chocolate.Como destinos turísticos cercanos tiene la localidad de Chinchón, el parque de atracciones Warner Bross y cuenta con zonas de ocio y centros comerciales ubicados en Rivas Vaciamadrid (a 15 min. en coche).Mostrar más"
1155660598391912412,Casa familiar con alberca y jardín.,"Alojamiento entero: vivienda en Becerril de la Sierra, España",8 viajeros ·  · 4 dormitorios ·  · 5 camas ·  · 1 baño,163 evaluaciones,En el campo,153 € ,https://www.airbnb.es/rooms/17126703?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=264386418&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967183_5lpKjQwKe2uy83bx&previous_page_section_name=1000,"Limpieza4,8","Veracidad4,9","Llegada5,0","Comunicación5,0","Ubicación4,9","Calidad4,8","CocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesPiscina: Exterior, disponible según la temporada, disponible en un horario específicoAdmite mascotasTelevisión con televisión por cable estándarLavadoraNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 48 servicios","Becerril de la Sierra, Comunidad de Madrid, EspañaLa propiedad se encuentra en una zona tranquila del pueblo, a lo sumo, a 10 minutos a pie del centro. Hay un pequeño parque infantil en nuestra calle y un pequeño arroyo cerca. Para aquellos que quieran refrescos cerca de casa hay un bar a menos de 5 minutos y una cocina gourmet que vende comidas caseras para llevar. En el centro del pueblo hay muchos restaurantes y bares, muchos de los cuales ofrecen comida española de calidad. Estaré encantado de recomendarte algunos.Mostrar más"
1752595416490769995,El charrancito.,"Alojamiento entero: vivienda en El Espinar, España",12 viajeros ·  · 5 dormitorios ·  · 10 camas ·  · 2 baños,6 evaluaciones,En el campo,,https://www.airbnb.es/rooms/1029694784407274799?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1785946301&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967206_1X1L5Jn3bbunDysV&previous_page_section_name=1000,"Limpieza4,5","Veracidad4,5","Llegada5,0","Comunicación5,0","Ubicación4,7","Calidad4,3",Acceso al lagoCocinaZona para trabajarAparcamiento gratuito en las instalacionesAdmite mascotasTVLavadoraBañeraNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 46 servicios,"El Espinar, Castilla y León, EspañaSitios de interés.El palacio Real de Riofrío.El Palacio Real de La Granja de San Ildefonso. El Alcazar y la catedral de Segovia. El Parque Recreativo La Panera, donde se puede disfrutar de su naturaleza, barbacoas y piscinas naturales.El charrancito se encuentra a media hora de Ávila donde se puede visitar su hermosa muralla, a 50 minutos de Madrid y a 15 minutos de Segovia.En la urbanización de Los Angeles de San Rafael, también se encuentra el club náutico con diferentes actividades para familias y amigosMostrar más"
7844101505092971868,Casita de montaña,"Alojamiento entero: vivienda en Cercedilla, España",4 viajeros ·  · 2 dormitorios ·  · 3 camas ·  · 2 baños,8 evaluaciones,En el campo,158 € ,https://www.airbnb.es/rooms/45196768?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1629428248&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967207_%2FAD1swmAl4Kr4%2FSw&previous_page_section_name=1000,"Limpieza4,6","Veracidad4,9","Llegada5,0","Comunicación5,0","Ubicación4,8","Calidad4,2",Vistas a la montañaCocinaWifiZona para trabajarAparcamiento gratuito en la calleAdmite mascotasTVLavadoraNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 24 servicios,"Cercedilla, Comunidad de Madrid, España"
