ID,Titulo,Descripcion Simple,Evaluaciones,Tipo,Precio,URL,Capacidad,Baños,Baño Compartido,Latitud,Longitud,Pais,Precio_por_persona,Rating
-5.642677900640681e+18,Casa El Descanso Ortigosa del Monte,"Alojamiento entero: chalet en Ortigosa del Monte, España",33.0,2.0,5.564520407322694,https://www.airbnb.es/rooms/26493615?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1354570161&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967207_RBqdSUyA1NJfV%2FR6&previous_page_section_name=1000,12.0,3.0,0.0,40.62273805,-2.9027618,0.0,21.75,4.716666666666668
-2.6005462771684444e+18,Habitación a 10 min de Madrid en casa confortable,"Habitación en Pozuelo de Alarcón, España",10.0,2.0,3.912023005428146,https://www.airbnb.es/rooms/1087833849224514122?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1838531900&search_mode=flex_destinations_search&check_in=2024-06-09&check_out=2024-06-14&source_impression_id=p3_1710967196_Gqxnb9cFBZjrULj8&previous_page_section_name=1000,5.0,1.0,1.0,40.4346528,-3.814834,0.0,10.0,4.883333333333333
-8.568959787240177e+18,La escapada,"Alojamiento entero: vivienda en Los Molinos, España",6.0,2.0,5.438079308923196,https://www.airbnb.es/rooms/761331442761662602?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1697139179&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967202_SQs3xcERWK2b1fwz&previous_page_section_name=1000,8.0,5.0,0.0,40.7147018,-4.0733926,0.0,28.75,4.816666666666667
-7.503536400951456e+17,Casa Finca la Encina,"Alojamiento entero: vivienda en Navas de Riofrío, España",4.0,2.0,4.653960350157523,https://www.airbnb.es/rooms/1089088586963590328?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1839331569&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967196_6MWsQXiD3NNil3U3&previous_page_section_name=1000,14.0,3.0,0.0,40.8685395,-4.1363349,0.0,7.5,4.85
5.644734799881814e+18,HABITACIONES EN CHALET INDEPENDIENTE  CON JARDIN,"Habitación en Chiloeches, España",170.0,2.0,4.653960350157523,https://www.airbnb.es/rooms/23073479?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=443088621&search_mode=flex_destinations_search&check_in=2024-04-13&check_out=2024-04-18&source_impression_id=p3_1710967205_jjJzaHOSeeeORPBs&previous_page_section_name=1000,5.0,1.0,1.0,40.62273805,-2.9027618,0.0,21.0,4.583333333333333
7.066008710646882e+18,Apartamento de lujo en la Sierra,"Alojamiento entero: vivienda vacacional en Becerril de la Sierra, España",25.0,2.0,3.80666248977032,https://www.airbnb.es/rooms/41427140?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1297965028&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967203_AXv4HG8PY6sEhwIf&previous_page_section_name=1000,2.0,1.0,0.0,40.62273805,-2.9027618,0.0,22.5,4.783333333333332
-6.152625737916379e+18,Refugio del nogal - Cercedilla,"Alojamiento entero: casa rural en Cercedilla, España",29.0,2.0,5.342334251964811,https://www.airbnb.es/rooms/739796975375335433?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1536463577&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967197_zZYbeALy1A1OXx9s&previous_page_section_name=1000,8.0,3.0,0.0,40.7412931,-4.0558002,0.0,26.125,4.916666666666667
5.741535342329113e+18,Chalet de lujo:LA CASA DE INÉS,"Alojamiento entero: chalet en Alcalá de Henares, España",12.0,2.0,5.958424693029782,https://www.airbnb.es/rooms/922239562328439871?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1683719099&search_mode=flex_destinations_search&check_in=2024-03-30&check_out=2024-04-04&source_impression_id=p3_1710967197_xf5wWOKpnMpPNyjM&previous_page_section_name=1000,12.0,5.0,0.0,40.62273805,-2.9027618,0.0,32.25,4.866666666666667
6.035801663969048e+18,Alma del Tajo VUT,"Alojamiento entero: vivienda en Villamanrique de Tajo, España",1.0,2.0,4.812184355372417,https://www.airbnb.es/rooms/897088649735837875?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1657474387&search_mode=flex_destinations_search&check_in=2024-03-30&check_out=2024-04-04&source_impression_id=p3_1710967198_bUaFMNtxR4XG0jVb&previous_page_section_name=1000,6.0,1.0,0.0,40.62273805,-2.9027618,0.0,20.5,4.85
-8.934615166486563e+18,Villa Gallina.,"Alojamiento entero: vivienda en Otero de Herreros, España",1.0,2.0,6.214608098422191,https://www.airbnb.es/rooms/987584217914266137?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1750425270&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967200_iGYOC2v9ArheHvlA&previous_page_section_name=1000,16.0,2.0,0.0,40.8199828,-4.2091895,0.0,31.25,4.85
5.6124276205307226e+17,Casita independiente,"Alojamiento entero: casa de invitados en Majadahonda, España",95.0,2.0,4.718498871295094,https://www.airbnb.es/rooms/31560566?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1671078435&search_mode=flex_destinations_search&check_in=2024-04-13&check_out=2024-04-18&source_impression_id=p3_1710967201_PEf0SaO8NbVb3Dkb&previous_page_section_name=1000,6.0,1.0,0.0,40.62273805,-2.9027618,0.0,18.666666666666668,4.8500000000000005
-8.340745359401699e+18,Casa Los Acebos,"Alojamiento entero: casa rural en Otero de Herreros, España",79.0,2.0,4.653960350157523,https://www.airbnb.es/rooms/17836970?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=283994591&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967183_eOPJ%2FMuakZWMKcRJ&previous_page_section_name=1000,12.0,2.0,0.0,40.62273805,-2.9027618,0.0,8.75,4.866666666666667
1.910517018831872e+17,Chalet en la sierra de Guadarrama,"Alojamiento entero: chalet en Guadarrama, España",6.0,2.0,5.298317366548036,https://www.airbnb.es/rooms/30367026?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1701910947&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967200_5TH%2FhIME9Ybz5Vqq&previous_page_section_name=1000,7.0,1.0,0.0,40.62273805,-2.9027618,0.0,28.571428571428573,4.883333333333334
8.455553912536109e+18,Precioso alojamiento con piscina en verano,"Alojamiento entero: vivienda en Los Molinos, España",32.0,2.0,4.454347296253507,https://www.airbnb.es/rooms/612304629369704254?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1386509432&search_mode=flex_destinations_search&check_in=2024-04-29&check_out=2024-05-04&source_impression_id=p3_1710967198_t9sBQP5U3wgd%2B05p&previous_page_section_name=1000,4.0,2.0,0.0,40.62273805,-2.9027618,0.0,21.5,4.883333333333334
4.584811508552081e+18,La casita de la abuela Pilar,"Alojamiento entero: vivienda en Collado Mediano, España",145.0,2.0,4.553876891600541,https://www.airbnb.es/rooms/24845364?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=491636201&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967183_tT3ViaVS75ppKOZb&previous_page_section_name=1000,4.0,1.0,0.0,40.62273805,-2.9027618,0.0,23.75,4.883333333333334
-2.810633139141281e+18,Tranquila habitación privada casa con amplio patio,"Habitación en Aranjuez, España",315.0,2.0,4.653960350157523,https://www.airbnb.es/rooms/49725640?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1176666042&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967207_mC38TolC0TuFSXM2&previous_page_section_name=1000,5.0,1.0,1.0,40.03221,-3.6039604,0.0,21.0,4.533333333333334
1.2426828122248322e+16,Casa Madera - Piscina - Jacuzzi,"Alojamiento entero: cabaña en Mejorada del Campo, España",56.0,2.0,4.969813299576001,https://www.airbnb.es/rooms/871084238633494807?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1629585295&search_mode=flex_destinations_search&check_in=2024-03-30&check_out=2024-04-04&source_impression_id=p3_1710967204_9N1J%2FvQJO6h0u1%2Fz&previous_page_section_name=1000,4.0,1.0,0.0,40.62273805,-2.9027618,0.0,36.0,4.716666666666666
5.71734582602948e+18,LAS HORAS PERDIDAS (mínimo 2 huéspedes),"Alojamiento entero: casa rural en Manzanares el Real, España",110.0,2.0,4.77912349311153,https://www.airbnb.es/rooms/341754?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=446027510&search_mode=flex_destinations_search&check_in=2024-03-23&check_out=2024-03-28&source_impression_id=p3_1710967183_dmJYacrJKhxL68i%2B&previous_page_section_name=1000,4.0,1.0,0.0,40.62273805,-2.9027618,0.0,29.75,4.883333333333334
-5.728791929565618e+18,Alquiler vacacional,"Alojamiento entero: vivienda en Cercedilla, España",15.0,2.0,4.174387269895637,https://www.airbnb.es/rooms/909529824296041157?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1670779950&search_mode=flex_destinations_search&check_in=2024-05-04&check_out=2024-05-09&source_impression_id=p3_1710967196_UpXki1Lh3TfKttpE&previous_page_section_name=1000,2.0,1.0,0.0,40.7412931,-4.0558002,0.0,32.5,4.949999999999999
1.390245616252019e+18,Villa con Jacuzzi exterior y Piscina cubiertos,"Alojamiento entero: casa rural en El Espinar, España",28.0,2.0,5.575949103146316,https://www.airbnb.es/rooms/643370171179275352?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1617954001&search_mode=flex_destinations_search&check_in=2024-05-04&check_out=2024-05-09&source_impression_id=p3_1710967205_8Cy6%2BpFv9tBk4HRj&previous_page_section_name=1000,11.0,3.0,0.0,40.62273805,-2.9027618,0.0,24.0,4.7
2.997807136505685e+18,Casa Fidelina II Miraflores de la Sierra,"Alojamiento entero: vivienda en Miraflores de la Sierra, España",12.0,2.0,4.867534450455582,https://www.airbnb.es/rooms/852793584168860870?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1611874157&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967198_OrwwNW%2BjWzkyHwwN&previous_page_section_name=1000,2.0,1.0,0.0,40.62273805,-2.9027618,0.0,65.0,4.85
4.241132628742319e+18,Espacio Shangrila.One,"Alojamiento entero: villa en Uceda, España",72.0,2.0,5.755742213586912,https://www.airbnb.es/rooms/39098298?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1088775013&search_mode=flex_destinations_search&check_in=2024-03-25&check_out=2024-03-30&source_impression_id=p3_1710967183_QK75%2B6Dpcam0Ztoz&previous_page_section_name=1000,8.0,2.0,0.0,40.62273805,-2.9027618,0.0,39.5,4.883333333333334
2.9858674727141985e+18,Estupendo y amplio chalet-10PAX-Esquivias(Toledo),"Alojamiento entero: chalet en Esquivias, España",42.0,2.0,5.010635294096256,https://www.airbnb.es/rooms/31898183?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=812107547&search_mode=flex_destinations_search&check_in=2024-03-28&check_out=2024-04-03&source_impression_id=p3_1710967203_dQgPzwFL%2FEHY5v3f&previous_page_section_name=1000,10.0,5.0,0.0,40.62273805,-2.9027618,0.0,15.0,4.766666666666667
-3.56561775322125e+18,apartamento acogedor con piscina y chimenea,"Alojamiento entero: chalet en Nuevo Baztán, España",62.0,2.0,4.382026634673881,https://www.airbnb.es/rooms/933279987321211372?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1695348316&search_mode=flex_destinations_search&check_in=2024-04-03&check_out=2024-04-08&source_impression_id=p3_1710967204_BpxmQuSbyippC7MF&previous_page_section_name=1000,4.0,1.0,0.0,40.62273805,-2.9027618,0.0,20.0,4.733333333333333
-1.4038383932494694e+18,Casa rural La Casona de Monterrey,"Alojamiento entero: vivienda vacacional en Cotos de Monterrey, España",17.0,2.0,5.808142489980443,https://www.airbnb.es/rooms/662324229740976317?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1437942731&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967196_2len%2BibwJQle9M5x&previous_page_section_name=1000,8.0,5.0,0.0,40.62273805,-2.9027618,0.0,41.625,4.933333333333334
-7.617666258751796e+18,Casa chill,"Alojamiento entero: vivienda en San Martín de la Vega, España",42.0,2.0,5.105945473900581,https://www.airbnb.es/rooms/639101902250120661?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1412673450&search_mode=flex_destinations_search&check_in=2024-04-06&check_out=2024-04-11&source_impression_id=p3_1710967201_6wWqwHvFLKHNcIQy&previous_page_section_name=1000,6.0,5.0,0.0,40.2110462,-3.5771806,0.0,27.5,4.933333333333334
4.943721939725774e+18,Casa Rural 5 Estrellas.  Habitaciones y Completa,"Habitación en Novés, España",3.0,2.0,4.653960350157523,https://www.airbnb.es/rooms/943981906200217879?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1706217566&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967202_dLVpu18f6lJokiLz&previous_page_section_name=1000,5.0,1.0,1.0,40.0450267,-4.2730023,0.0,21.0,4.85
3.96334275405379e+18,El Cortijo: casa rural con jardín y barbacoa,"Alojamiento entero: casa rural en Vegas de Matute, España",27.0,2.0,5.272999558563747,https://www.airbnb.es/rooms/639713532932883274?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1777821094&search_mode=flex_destinations_search&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1710967206_0NNoo32Efe%2Ffu%2BEh&previous_page_section_name=1000,10.0,2.0,0.0,40.62273805,-2.9027618,0.0,19.5,4.783333333333333
3.301054261465837e+18,ALQUILER HABITACION ALPEDRETE,"Habitación en Alpedrete, España",8.0,2.0,4.110873864173311,https://www.airbnb.es/rooms/14224778?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=189557575&search_mode=flex_destinations_search&check_in=2024-05-01&check_out=2024-05-06&source_impression_id=p3_1710967183_8hPqVJIHAS8NK59U&previous_page_section_name=1000,5.0,1.0,1.0,40.62273805,-2.9027618,0.0,12.2,4.85
6.059288637728266e+18,"La Casita Violeta, una preciosa casa rural.","Alojamiento entero: casa rural en Navalespino, España",12.0,2.0,4.653960350157523,https://www.airbnb.es/rooms/54135051?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1325477608&search_mode=flex_destinations_search&check_in=2024-03-22&check_out=2024-03-27&source_impression_id=p3_1710967201_MzQHSqBqC9JiHPXM&previous_page_section_name=1000,6.0,1.0,0.0,40.62273805,-2.9027618,0.0,17.5,4.9
6.817319126172009e+18,Tiempo para disfrutar.,"Alojamiento entero: chalet en Loranca de Tajuña, España",18.0,2.0,5.135798437050262,https://www.airbnb.es/rooms/45116035?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1154605747&search_mode=flex_destinations_search&check_in=2024-05-31&check_out=2024-06-05&source_impression_id=p3_1710967203_003kLaTTgjeszcqR&previous_page_section_name=1000,7.0,5.0,0.0,40.4477496,-3.1161695,0.0,24.285714285714285,4.35
-3.681964230012888e+18,"Cercedilla, chalet ideal para familias","Alojamiento entero: chalet en Cercedilla, España",49.0,2.0,4.955827057601261,https://www.airbnb.es/rooms/17667200?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=279136311&search_mode=flex_destinations_search&check_in=2024-04-06&check_out=2024-04-11&source_impression_id=p3_1710967202_D%2B2w8HfH9ECMDoKx&previous_page_section_name=1000,6.0,5.0,0.0,40.62273805,-2.9027618,0.0,23.666666666666668,4.916666666666667
-2.1963797303731656e+18,Estudio-loft,"Casa particular en San Lorenzo de El Escorial, España",12.0,2.0,4.653960350157523,https://www.airbnb.es/rooms/965713441225311291?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1728695199&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967203_G5X3v%2FHMcejj76wB&previous_page_section_name=1000,2.0,1.0,0.0,40.62273805,-2.9027618,0.0,52.5,4.816666666666667
5.52957981474659e+18,Alojamiento en la Pedriza.,"Alojamiento entero: chalet en Manzanares el Real, España",29.0,2.0,4.653960350157523,https://www.airbnb.es/rooms/41519283?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1286287814&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967200_9OVKvCc20ZpQqkfv&previous_page_section_name=1000,7.0,1.0,0.0,40.7267632,-3.864981,0.0,15.0,4.833333333333333
6.779899071489586e+18,Magnífico chalet en Algete!,"Alojamiento entero: vivienda en Algete, España",2.0,2.0,4.653960350157523,https://www.airbnb.es/rooms/945592551285930168?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1711072058&search_mode=flex_destinations_search&check_in=2024-03-28&check_out=2024-04-02&source_impression_id=p3_1710967202_vW%2FHBlykaq1oaEp5&previous_page_section_name=1000,10.0,5.0,0.0,40.5961652,-3.4974246,0.0,10.5,4.85
-5.280079597822769e+18,Nieve y naturaleza en una casa familiar,"Alojamiento entero: chalet en La Estación de El Espinar, España",16.0,2.0,4.653960350157523,https://www.airbnb.es/rooms/860839266702356409?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1619375616&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967203_XM1YB1fL25E%2FmeyO&previous_page_section_name=1000,12.0,4.0,0.0,40.62273805,-2.9027618,0.0,8.75,4.733333333333333
5.378954912296219e+18,Casita Recoveco,"Alojamiento entero: casa rural en Los Molinos, España",120.0,2.0,4.499809670330265,https://www.airbnb.es/rooms/48547423?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1502695940&search_mode=flex_destinations_search&check_in=2024-04-14&check_out=2024-04-19&source_impression_id=p3_1710967183_jaHHzUPubjOJM6Cu&previous_page_section_name=1000,2.0,1.0,0.0,40.62273805,-2.9027618,0.0,45.0,4.983333333333333
7.899128029817633e+18,La Cabaña de Miguel,"Alojamiento entero: cabaña en Uceda, España",449.0,2.0,4.875197323201151,https://www.airbnb.es/rooms/9172942?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=277039390&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967183_mcmNSuLuCCcSd%2Fx8&previous_page_section_name=1000,6.0,2.0,0.0,40.62273805,-2.9027618,0.0,21.83333333333333,4.833333333333334
3.708859961753656e+18,Disfrute relajante de la montaña,"Habitación en La Estación de El Espinar, España",21.0,2.0,3.6635616461296463,https://www.airbnb.es/rooms/779717671275475408?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1591566979&search_mode=flex_destinations_search&check_in=2024-03-30&check_out=2024-04-04&source_impression_id=p3_1710967201_Dx18WsgvB0eVh6lF&previous_page_section_name=1000,5.0,1.0,1.0,40.62273805,-2.9027618,0.0,7.8,4.916666666666667
2.2828091173863304e+18,Villa piscina privada entre Madrid y Toledo,"Alojamiento entero: vivienda en Carranque, España",20.0,2.0,5.53338948872752,https://www.airbnb.es/rooms/34016622?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=737750901&search_mode=flex_destinations_search&check_in=2024-05-10&check_out=2024-05-15&source_impression_id=p3_1710967202_9HBz04PyEc%2Fbfzuk&previous_page_section_name=1000,8.0,5.0,0.0,40.62273805,-2.9027618,0.0,31.625,4.933333333333334
2.189845570957943e+18,Villa con encanto,"Habitación en Villaviciosa de Odón, España",17.0,2.0,4.356708826689592,https://www.airbnb.es/rooms/717989194240853211?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1601717327&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967206_23jYJFwBtSkFFyCF&previous_page_section_name=1000,5.0,1.0,0.0,40.62273805,-2.9027618,0.0,15.6,4.733333333333333
9.165695986452908e+18,Lugar cómodo y apacible en la Sierra de Madrid,"Alojamiento entero: vivienda en Zarzalejo, España",39.0,2.0,4.605170185988092,https://www.airbnb.es/rooms/27691507?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=993782246&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967201_9Dh3o3m%2BQ47lB3Q8&previous_page_section_name=1000,4.0,1.0,0.0,40.62273805,-2.9027618,0.0,25.0,4.949999999999999
7.609744893393611e+18,Casa rural con piscina. Ideal para familias.,"Alojamiento entero: casa rural en Torrelodones, España",16.0,2.0,5.991464547107982,https://www.airbnb.es/rooms/676593597483239165?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1463806746&search_mode=flex_destinations_search&check_in=2024-06-28&check_out=2024-07-03&source_impression_id=p3_1710967198_THNL%2BRJv8bZeD9i2&previous_page_section_name=1000,8.0,3.0,0.0,40.5762809,-3.928603,0.0,50.0,4.833333333333334
6.509656766931184e+18,Alameda Resting Home,"Habitación en Alameda de la Sagra, España",15.0,2.0,3.258096538021482,https://www.airbnb.es/rooms/1008026635658333347?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1765270864&search_mode=flex_destinations_search&check_in=2024-05-01&check_out=2024-05-06&source_impression_id=p3_1710967195_UTma2O7CjzMEn69b&previous_page_section_name=1000,5.0,1.0,0.0,40.013303,-3.7968786,0.0,5.2,4.85
7.969486132768764e+18,Dream Farm,"Alojamiento entero: vivienda en Yeles, España",16.0,2.0,4.653960350157523,https://www.airbnb.es/rooms/52358096?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1256625666&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967203_HUCUBTGoi8a02dF8&previous_page_section_name=1000,15.0,2.0,0.0,40.1197677,-3.8042363,0.0,7.0,4.366666666666666
3.657025625357053e+18,El Bosque Villaviciosa de Odón,"Habitación en Villaviciosa de Odón, España",24.0,2.0,3.218875824868201,https://www.airbnb.es/rooms/36408273?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=815577934&search_mode=flex_destinations_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1710967204_6QcMM4hzPmoM1BLi&previous_page_section_name=1000,5.0,1.0,1.0,40.62273805,-2.9027618,0.0,5.0,4.416666666666667
-6.946822526334602e+18,Habitación en la naturaleza de la Pedriza,"Habitación en Manzanares el Real, España",12.0,2.0,4.553876891600541,https://www.airbnb.es/rooms/662089385227025526?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1437701800&search_mode=flex_destinations_search&check_in=2024-05-27&check_out=2024-06-01&source_impression_id=p3_1710967207_mG2v3jD2dP5iyk8y&previous_page_section_name=1000,5.0,1.0,1.0,40.7267632,-3.864981,0.0,19.0,4.65
-4.87261376968174e+18,Villa Olivia,"Alojamiento entero: vivienda en El Casar, España",6.0,2.0,5.010635294096256,https://www.airbnb.es/rooms/1012443808981380035?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1769206764&search_mode=flex_destinations_search&check_in=2024-05-24&check_out=2024-05-29&source_impression_id=p3_1710967198_GA039XZvm0ORPg%2FP&previous_page_section_name=1000,5.0,2.0,0.0,40.7021635,-3.4293352,0.0,30.0,4.816666666666667
-1.4186533122971048e+16,Preciosa casa rural - El Espinar,"Alojamiento entero: vivienda en La Estación de El Espinar, España",169.0,2.0,4.653960350157523,https://www.airbnb.es/rooms/1044782993298746129?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1846342931&search_mode=flex_destinations_search&check_in=2024-03-22&check_out=2024-03-27&source_impression_id=p3_1710967201_bYr3BedBiGXpGuoQ&previous_page_section_name=1000,6.0,2.0,0.0,40.7782175,-4.208858,0.0,17.5,4.85
6.601228082481052e+18,Casa rural las Herreras 1,"Alojamiento entero: casa rural en Las Herreras, España",44.0,2.0,5.429345628954441,https://www.airbnb.es/rooms/577537969844913789?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1831870973&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967204_t%2FT9RzFRxKVxaAim&previous_page_section_name=1000,8.0,2.0,0.0,40.61902,-4.2766208,0.0,28.5,4.733333333333333
-8.44572060929142e+18,"Villa de 8 habitaciones, piscina, barbacoa y cueva","Alojamiento entero: vivienda en Nuevo Baztán, España",4.0,2.0,5.733341276897745,https://www.airbnb.es/rooms/1047280419762243030?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1802236660&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967204_mlM7Jt8ey0iL3Z2G&previous_page_section_name=1000,16.0,3.0,0.0,40.62273805,-2.9027618,0.0,19.3125,4.8500000000000005
-4.480529635376479e+18,El Pinsapo,"Casa particular en La Estación de El Espinar, España",15.0,2.0,4.532599493153256,https://www.airbnb.es/rooms/853613543893153466?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1676778696&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967206_%2B%2FqcPV0m4Jyd1jKq&previous_page_section_name=1000,7.0,2.0,0.0,40.62273805,-2.9027618,0.0,13.285714285714286,4.733333333333333
