ID,Titulo,Descripcion Simple,Evaluaciones,Tipo,Precio,URL,Limpieza,Veracidad,Llegada,Comunicacion,Ubicacion,Calidad,Localizacion,Capacidad,Camas,Baños,Dormitorios,Baño Compartido,Wifi,Mascotas,Piscina,Parking
2579876533344961581,HERMOSO CHALET BOADILLA DEL MONTE,"Habitación en Boadilla del Monte, España",15.0,En el campo,150.0,https://www.airbnb.es/rooms/27335044?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=591309261&search_mode=flex_destinations_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1710967195_aNVRr24KljszjRUr&previous_page_section_name=1000,,,,,,,"Boadilla del Monte, Comunidad de Madrid, España",,3.0,,3.0,1,1.0,0.0,1.0,1.0
-2414439583146842753,Casa con piscina y amplio jardín,"Alojamiento entero: vivienda en Villaviciosa de Odón, España",2.0,En el campo,190.0,https://www.airbnb.es/rooms/950665676358251617?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1712834907&search_mode=flex_destinations_search&check_in=2024-04-29&check_out=2024-05-04&source_impression_id=p3_1710967200_Ujs%2BsRQoGmseJZAz&previous_page_section_name=1000,,,,,,,"Villaviciosa de Odón, Comunidad de Madrid, España",6.0,3.0,3.0,3.0,0,1.0,0.0,1.0,1.0
8211373909775178827,El Ciprés de Valdeprados,"Alojamiento entero: casa rural en Valdeprados, España",6.0,En el campo,503.0,https://www.airbnb.es/rooms/962834223525274821?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1723598119&search_mode=flex_destinations_search&check_in=2024-06-24&check_out=2024-06-30&source_impression_id=p3_1710967197_yrtJCziUMOu3cKd%2B&previous_page_section_name=1000,5.0,5.0,4.8,5.0,5.0,5.0,"Valdeprados, Castilla y León, España",12.0,11.0,5.0,5.0,0,1.0,0.0,1.0,1.0
-3903408206366961685,A6) Habitación Privada 4 Prs. 10 min Centro Madrid,"Habitación en Pozuelo de Alarcón, España",87.0,En el campo,64.0,https://www.airbnb.es/rooms/53990011?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1446245734&search_mode=flex_destinations_search&check_in=2024-04-14&check_out=2024-04-19&source_impression_id=p3_1710967206_fWQ%2FQFAm0GKZi7wp&previous_page_section_name=1000,4.8,4.7,4.9,4.8,4.7,4.7,"Pozuelo de Alarcón, Comunidad de Madrid, España",,2.0,,,1,1.0,0.0,0.0,1.0
-5575294575994998013,La Yurta de Gaia,"Yurta en San Lorenzo de El Escorial, España",2.0,En el campo,65.0,https://www.airbnb.es/rooms/639105814853228546?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1423275845&search_mode=flex_destinations_search&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1710967201_maQK5zTlPYi7wkZQ&previous_page_section_name=1000,,,,,,,"San Lorenzo de El Escorial, Comunidad de Madrid, España",4.0,3.0,1.0,1.0,0,0.0,1.0,0.0,1.0
-4410351912950176406,Fantástica Cabaña de madera,"Alojamiento entero: cabaña en La Estación, España",,En el campo,,https://www.airbnb.es/rooms/1106986203464657361?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1856296973&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967195_jrU28ayoOWh8r5jx&previous_page_section_name=1000,,,,,,,"La Estación, Comunidad de Madrid, España",2.0,1.0,1.0,1.0,0,1.0,1.0,0.0,1.0
5580706453351614893,Preciosa Casa  Parque Natural Sierra Guadarrama*,"Alojamiento entero: casa rural en Cercedilla, España",23.0,En el campo,90.0,https://www.airbnb.es/rooms/45835347?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1080992954&search_mode=flex_destinations_search&check_in=2024-03-30&check_out=2024-04-05&source_impression_id=p3_1710967206_uoLf3XvFanhY05t4&previous_page_section_name=1000,4.2,4.7,4.5,4.8,5.0,4.5,"Cercedilla, Comunidad de Madrid, España",5.0,3.0,5.0,3.0,0,1.0,0.0,0.0,1.0
1775999145173128778,Cabaña acogedora,"Alojamiento entero: cabaña en Valdemorillo, España",4.0,En el campo,105.0,https://www.airbnb.es/rooms/1003380053290273374?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1761065943&search_mode=flex_destinations_search&check_in=2024-03-30&check_out=2024-04-04&source_impression_id=p3_1710967207_pgpw1wFm6VAqy0rI&previous_page_section_name=1000,4.8,4.8,4.8,4.8,4.5,4.8,"Valdemorillo, Comunidad de Madrid, España",4.0,3.0,1.0,2.0,0,1.0,0.0,1.0,1.0
3652325859855430294,Tranquilidad y encanto en Casa taller de flores,"Habitación en Torrelodones, España",136.0,En el campo,60.0,https://www.airbnb.es/rooms/33521400?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=731048444&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967198_Vl6mkKLuKyP4T6dS&previous_page_section_name=1000,4.9,5.0,5.0,5.0,4.8,5.0,"Torrelodones, Comunidad de Madrid, España",,1.0,,,0,1.0,1.0,1.0,1.0
-1273853420322379068,Chalet el Los Ángeles de San Rafael,"Alojamiento entero: vivienda en Los Ángeles de San Rafael, España",30.0,En el campo,81.0,https://www.airbnb.es/rooms/959495230299870981?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1728994242&search_mode=flex_destinations_search&check_in=2024-04-02&check_out=2024-04-07&source_impression_id=p3_1710967205_W8%2Bjb0DnVkiX2N3n&previous_page_section_name=1000,4.7,4.7,4.8,4.7,4.6,4.7,"Los Ángeles de San Rafael, Segovia, España",5.0,3.0,3.0,2.0,0,1.0,1.0,0.0,1.0
-112831145928566521,Hermosa Casa de Campo en Chinchón,"Alojamiento entero: villa en Chinchón, España",9.0,En el campo,,https://www.airbnb.es/rooms/27258907?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=547662603&search_mode=flex_destinations_search&check_in=2024-03-22&check_out=2024-03-27&source_impression_id=p3_1710967183_bkhvszo9FGJS2xoh&previous_page_section_name=1000,5.0,5.0,4.9,5.0,4.8,4.8,"Chinchón, Comunidad de Madrid, España",6.0,4.0,5.0,3.0,0,1.0,1.0,1.0,1.0
-2847256410499284653,Casa de madera en plena naturaleza,"Alojamiento entero: vivienda en San Agustín de Guadalix, España",111.0,En el campo,123.0,https://www.airbnb.es/rooms/13140041?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=604211854&search_mode=flex_destinations_search&check_in=2024-07-01&check_out=2024-07-06&source_impression_id=p3_1710967203_X6%2BysrDngVJPJKYC&previous_page_section_name=1000,4.5,4.8,4.9,5.0,4.9,4.7,"San Agustín de Guadalix, Madrid, España",5.0,4.0,1.0,2.0,0,1.0,1.0,0.0,1.0
580117112909997967,Cómoda y iluminada habitación,"Habitación en Colmenarejo, España",2.0,En el campo,,https://www.airbnb.es/rooms/902643962504196077?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1663068377&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967195_3o5bzA0db3oS6tJM&previous_page_section_name=1000,,,,,,,"Colmenarejo, Comunidad de Madrid, España",,1.0,,,0,1.0,1.0,0.0,1.0
-1793278504088800642,Terraza Parque Regional,"Alojamiento entero: chalet en Manzanares el Real, España",57.0,En el campo,,https://www.airbnb.es/rooms/19730680?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=355255582&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967206_beD%2BkntJvw2vpyNT&previous_page_section_name=1000,4.8,4.9,4.7,4.9,4.8,4.7,"Manzanares el Real, Comunidad de Madrid, España",5.0,5.0,2.0,3.0,0,0.0,0.0,0.0,1.0
-1222790994867438985,Casa Rural Teresa 2,"Alojamiento entero: casa rural en El Molar, España",38.0,En el campo,69.0,https://www.airbnb.es/rooms/43814273?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1020332410&search_mode=flex_destinations_search&check_in=2024-04-18&check_out=2024-04-23&source_impression_id=p3_1710967207_SdeH0UVORVQr9tZ2&previous_page_section_name=1000,4.8,4.8,4.9,4.8,4.8,4.7,"El Molar, Comunidad de Madrid, España",4.0,3.0,2.0,2.0,0,1.0,0.0,0.0,0.0
2426897800073657147,Agradable casa con piscina privada cerca de Madrid,"Alojamiento entero: vivienda en Arroyomolinos, España",19.0,En el campo,253.0,https://www.airbnb.es/rooms/602757472057837112?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1378621468&search_mode=flex_destinations_search&check_in=2024-04-12&check_out=2024-04-17&source_impression_id=p3_1710967198_7Fzl1IwpulSUx544&previous_page_section_name=1000,4.8,5.0,5.0,5.0,5.0,4.9,"Arroyomolinos, Comunidad de Madrid, España",9.0,5.0,5.0,4.0,0,1.0,0.0,1.0,1.0
-8289407012710606351,Bonito Chalet de descanso,"Alojamiento entero: chalet en Las Rozas de Madrid, España",138.0,En el campo,,https://www.airbnb.es/rooms/891046843281764178?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1651182534&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967207_H65%2B5%2BKTuBzmmSD3&previous_page_section_name=1000,4.5,4.5,4.7,4.9,4.7,4.1,"Las Rozas de Madrid, Comunidad de Madrid, España",8.0,6.0,3.0,4.0,0,1.0,1.0,1.0,1.0
125860573665395254,Villa Escorial Park,"Alojamiento entero: villa en San Lorenzo de El Escorial, España",3.0,En el campo,1.056,https://www.airbnb.es/rooms/883256084932984005?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1712702549&search_mode=flex_destinations_search&check_in=2024-04-15&check_out=2024-04-21&source_impression_id=p3_1710967197_cl3FD65lpZzL3Wtx&previous_page_section_name=1000,5.0,5.0,5.0,5.0,4.7,5.0,"San Lorenzo de El Escorial, Comunidad de Madrid, España",16.0,19.0,8.0,9.0,0,1.0,0.0,1.0,1.0
5429611766804100864,Acogedor estudio privado cerca del aeropuerto,"Alojamiento entero: casa de invitados en Paracuellos de Jarama, España",127.0,En el campo,51.0,https://www.airbnb.es/rooms/741301796232596156?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1512028030&search_mode=flex_destinations_search&check_in=2024-05-04&check_out=2024-05-09&source_impression_id=p3_1710967196_6qhdp59494v360Wx&previous_page_section_name=1000,5.0,4.9,5.0,5.0,4.8,4.9,"Paracuellos de Jarama, Comunidad de Madrid, España",2.0,2.0,1.0,1.0,0,1.0,1.0,1.0,1.0
3129881776108681307,Ático 3 pers.  10 min. de Madrid,"Habitación en Pozuelo de Alarcón, España",34.0,En el campo,69.0,https://www.airbnb.es/rooms/1109375021112291405?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1858013948&search_mode=flex_destinations_search&check_in=2024-05-20&check_out=2024-05-25&source_impression_id=p3_1710967196_9aIKDHZkb%2FYQOpT%2F&previous_page_section_name=1000,,,,,,,"Pozuelo de Alarcón, Comunidad de Madrid, España",,,,1.0,1,1.0,0.0,0.0,1.0
3468511131568031770,"Casa 2. Finca la Machota, El Escorial.","Alojamiento entero: casa rural en El Escorial, España",27.0,En el campo,,https://www.airbnb.es/rooms/47415840?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1115348533&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967195_%2FK9x0A%2FfKgtSOPa1&previous_page_section_name=1000,,,,,,,"El Escorial, Comunidad de Madrid, España",4.0,4.0,2.0,2.0,0,0.0,1.0,1.0,1.0
8743239805383285325,La Casita de El Montecillo,"Alojamiento entero: casa rural en Los Molinos, España",182.0,En el campo,128.0,https://www.airbnb.es/rooms/14060216?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=184723795&search_mode=flex_destinations_search&check_in=2024-04-09&check_out=2024-04-14&source_impression_id=p3_1710967183_vsCElXAJ6oxrywme&previous_page_section_name=1000,4.9,5.0,5.0,5.0,4.9,4.9,"Los Molinos, Comunidad de Madrid, España",4.0,2.0,5.0,1.0,0,1.0,0.0,0.0,1.0
-6381071431264560084,La casa para escapadas con vistas unicas.,"Alojamiento entero: vivienda en Robledo de Chavela, España",12.0,En el campo,150.0,https://www.airbnb.es/rooms/657158578071108671?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1646019037&search_mode=flex_destinations_search&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1710967200_rqzLAHF3CqK7dXqp&previous_page_section_name=1000,5.0,5.0,4.9,5.0,4.8,4.8,"Robledo de Chavela, Comunidad de Madrid, España",6.0,7.0,2.0,3.0,0,0.0,1.0,0.0,1.0
-4514666594941028159,Casa Valle,"Alojamiento entero: casa de invitados en Manzanares el Real, España",46.0,En el campo,,https://www.airbnb.es/rooms/20779809?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=402518601&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-27&source_impression_id=p3_1710967202_UIEC3BKYW3ST8sHO&previous_page_section_name=1000,5.0,5.0,5.0,5.0,4.9,4.8,"Manzanares el Real, Comunidad de Madrid, España",3.0,2.0,1.0,2.0,0,1.0,0.0,0.0,1.0
-3148870886496062661,"Quinta Navalafuente, Casa Rural | Villa Madrid","Alojamiento entero: villa en Navalafuente, España",27.0,En el campo,300.0,https://www.airbnb.es/rooms/35937466?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1179997955&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967203_nOGOy5kcApsVLQCp&previous_page_section_name=1000,4.5,4.8,4.9,4.9,4.7,4.6,"Navalafuente, Comunidad de Madrid, España",12.0,6.0,5.0,6.0,0,1.0,0.0,1.0,1.0
-8439272787301215339,"Cabaña "" Rancho Aguadulce""","Alojamiento entero: cabaña en Villarejo de Salvanés, España",113.0,En el campo,89.0,https://www.airbnb.es/rooms/45495486?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1095575399&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967183_6LK6nMlm0tMRY%2Bm8&previous_page_section_name=1000,4.8,4.9,4.8,5.0,4.7,4.7,"Villarejo de Salvanés, Comunidad de Madrid, España",2.0,1.0,5.0,1.0,0,1.0,1.0,0.0,1.0
-3138219882175205538,Habitación la sierra 2,"Habitación en Becerril de la Sierra, España",2.0,En el campo,45.0,https://www.airbnb.es/rooms/950130914488130875?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1712272841&search_mode=flex_destinations_search&check_in=2024-03-30&check_out=2024-04-04&source_impression_id=p3_1710967183_NkGRugEUBLGKaxEV&previous_page_section_name=1000,,,,,,,"Becerril de la Sierra, Comunidad de Madrid, España",,1.0,,,1,1.0,1.0,0.0,1.0
-1192057848630915341,ROBERTINA PRECIOSO CHALET   SIERRA DE MADRID,"Alojamiento entero: vivienda en Alpedrete, España",34.0,En el campo,585.0,https://www.airbnb.es/rooms/17978844?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1305820772&search_mode=flex_destinations_search&check_in=2024-04-15&check_out=2024-04-20&source_impression_id=p3_1710967183_mSi7usM7pnn6p3cY&previous_page_section_name=1000,4.9,4.9,5.0,4.9,4.9,4.8,"Alpedrete, Comunidad de Madrid, España",16.0,13.0,3.0,7.0,0,1.0,0.0,1.0,1.0
6895992565345467060,Magnifico Chalet en la Sierra de Madrid,"Habitación en Valdencina, España",90.0,En el campo,172.0,https://www.airbnb.es/rooms/14770870?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=210848302&search_mode=flex_destinations_search&check_in=2024-04-08&check_out=2024-04-13&source_impression_id=p3_1710967202_U5TwyL%2BRSRLjcCt4&previous_page_section_name=1000,4.9,4.9,5.0,4.9,4.9,4.9,"Valdencina, Comunidad de Madrid, España",,5.0,,3.0,0,1.0,1.0,1.0,1.0
9102889969252224395,Autocaravana capuchina,"Caravana/autocaravana en El Escorial, España",17.0,En el campo,,https://www.airbnb.es/rooms/805512634366744886?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1566739348&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-28&source_impression_id=p3_1710967183_Yv%2BxazY%2BmB4hK8rr&previous_page_section_name=1000,,,,,,,"El Escorial, Comunidad de Madrid, España",7.0,5.0,1.0,5.0,0,0.0,0.0,0.0,0.0
-5264584580483673442,El olivo Alto,"Alojamiento entero: casa de invitados en Valdemorillo, España",6.0,En el campo,152.0,https://www.airbnb.es/rooms/922337756855814929?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1683844383&search_mode=flex_destinations_search&check_in=2024-05-01&check_out=2024-05-06&source_impression_id=p3_1710967197_%2BDhBva18ntyayETe&previous_page_section_name=1000,4.8,5.0,5.0,5.0,5.0,5.0,"Valdemorillo, Comunidad de Madrid, España",6.0,5.0,2.0,2.0,0,1.0,1.0,1.0,1.0
-3502452956524526441,Casa amplia y luminosa con piscina cerca de Madrid,"Alojamiento entero: vivienda en Miraflores de la Sierra, España",66.0,En el campo,,https://www.airbnb.es/rooms/23353762?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=450643713&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967203_21xiZ7PorXM4xAIQ&previous_page_section_name=1000,4.6,4.8,4.9,4.9,4.7,4.6,"Miraflores de la Sierra, Comunidad de Madrid, España",12.0,7.0,5.0,5.0,0,1.0,1.0,1.0,1.0
-6216489354183767388,Acogedora casa de invitados con jardín y piscina.,"Alojamiento entero: casa de invitados en Colmenarejo, España",49.0,En el campo,,https://www.airbnb.es/rooms/579712812010157716?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1397877216&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967183_nhS5NxL%2BKw8poLuv&previous_page_section_name=1000,5.0,4.9,5.0,5.0,4.9,5.0,"Colmenarejo, Comunidad de Madrid, España",2.0,2.0,1.0,1.0,0,1.0,0.0,1.0,1.0
-5499136637783497360,Casa rural  acogedora y  luminosa. Terraza  22 mts,"Alojamiento entero: casa rural en Río Cofio, España",142.0,En el campo,122.0,https://www.airbnb.es/rooms/44500042?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1424928411&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967183_%2BQnqJQed83vA0zbn&previous_page_section_name=1000,4.8,4.8,4.9,4.9,4.8,4.6,"Río Cofio, Comunidad de Madrid, España",5.0,3.0,1.0,3.0,0,1.0,1.0,1.0,1.0
307991731056185195,"Arriya, la casa de los abuelos","Alojamiento entero: chalet en Alpedrete, España",67.0,En el campo,,https://www.airbnb.es/rooms/40340285?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=915704345&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967204_NzsdkjJSSxEtDoh6&previous_page_section_name=1000,4.3,4.7,4.9,4.8,4.9,4.4,"Alpedrete, Comunidad de Madrid, España",14.0,15.0,3.0,6.0,0,1.0,1.0,0.0,1.0
4449795713963095848,El retiro,"Alojamiento entero: vivienda en Robledo de Chavela, España",16.0,En el campo,,https://www.airbnb.es/rooms/845598400469463511?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1605354177&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967206_610ysYP4LnwrjhJu&previous_page_section_name=1000,4.8,4.6,4.8,4.9,4.8,4.5,"Robledo de Chavela, Comunidad de Madrid, España",8.0,6.0,2.0,3.0,0,0.0,0.0,0.0,1.0
3924448245927217240,Tu Refugio | Descanso y Conexión en Madrid Sierra.,"Alojamiento entero: casa de invitados en Becerril de la Sierra, España",36.0,En el campo,79.0,https://www.airbnb.es/rooms/32460739?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1061423195&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967205_a%2FqVEBI8DDcBfbKS&previous_page_section_name=1000,4.7,4.8,5.0,4.9,4.9,4.5,"Becerril de la Sierra, Comunidad de Madrid, España",6.0,2.0,1.0,2.0,0,1.0,0.0,1.0,1.0
7927999037436552475,Armonía y relax en Cercedilla.,"Alojamiento entero: casa rural en Cercedilla, España",55.0,En el campo,122.0,https://www.airbnb.es/rooms/49641707?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1174680466&search_mode=flex_destinations_search&check_in=2024-04-08&check_out=2024-04-13&source_impression_id=p3_1710967196_0c9ZFI1Hjq3b29Bc&previous_page_section_name=1000,4.9,4.9,5.0,5.0,4.7,4.8,"Cercedilla, Comunidad de Madrid, España",2.0,1.0,1.0,1.0,0,1.0,0.0,0.0,1.0
4726750598855623504,Confortable vivienda rural,"Alojamiento entero: vivienda en Zarzalejo, España",37.0,En el campo,,https://www.airbnb.es/rooms/41686334?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1130031710&search_mode=flex_destinations_search&check_in=2024-03-22&check_out=2024-03-27&source_impression_id=p3_1710967198_%2BstFsnoCPX37hcf7&previous_page_section_name=1000,5.0,4.9,5.0,5.0,5.0,5.0,"Zarzalejo, Comunidad de Madrid, España",4.0,2.0,1.0,2.0,0,0.0,0.0,0.0,1.0
2271551511014605752,Alojamiento con Chimenea y Jardín,"Habitación en Zarzalejo, España",15.0,En el campo,,https://www.airbnb.es/rooms/710180093547832774?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1485954082&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967200_c6h06k5sE%2BRhWZKU&previous_page_section_name=1000,4.9,4.9,4.7,4.9,4.7,4.7,"Zarzalejo, Comunidad de Madrid, España",,1.0,,,1,1.0,0.0,0.0,0.0
821301093005175609,Bonito chalet con piscina,"Alojamiento entero: vivienda en Cotos de Monterrey, España",32.0,En el campo,,https://www.airbnb.es/rooms/855558696121477115?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1614317217&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967204_mH9rRNYxqpvZM%2BB1&previous_page_section_name=1000,4.8,4.8,4.8,4.9,4.9,4.5,"Cotos de Monterrey, Comunidad de Madrid, España",8.0,6.0,3.0,4.0,0,1.0,1.0,1.0,1.0
-6300847010387266896,Casa  con piscina  privada cerca Warner Bross .,"Alojamiento entero: casa rural en San Martín de la Vega, España",94.0,En el campo,248.0,https://www.airbnb.es/rooms/30104402?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1301610843&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967206_D2d5krb6VVlcNPt3&previous_page_section_name=1000,4.7,4.8,4.9,4.9,4.7,4.7,"San Martín de la Vega, Comunidad de Madrid, España",8.0,2.0,1.0,3.0,0,1.0,1.0,1.0,1.0
3878123047614887718,villa  pedriza I,"Alojamiento entero: vivienda en El Boalo, España",,En el campo,575.0,https://www.airbnb.es/rooms/1105643722612394578?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1854432071&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967195_waiLsOaO%2B7FRwCev&previous_page_section_name=1000,,,,,,,"El Boalo, Comunidad de Madrid, España",16.0,,3.0,7.0,0,0.0,0.0,1.0,1.0
-7547663733371143019,Casa de campo de estilo inglés,"Alojamiento entero: vivienda en Valdeprados, España",,En el campo,600.0,https://www.airbnb.es/rooms/952758345811262769?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1714490360&search_mode=flex_destinations_search&check_in=2024-05-18&check_out=2024-05-23&source_impression_id=p3_1710967200_llPJCw3PetbcYPzo&previous_page_section_name=1000,,,,,,,"Valdeprados, Castilla y León, España",7.0,5.0,5.0,3.0,0,1.0,1.0,0.0,1.0
-3675190858643001243,La Casita de Paloma,"Alojamiento entero: casa rural en Méntrida, España",79.0,En el campo,375.0,https://www.airbnb.es/rooms/21979062?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1416950738&search_mode=flex_destinations_search&check_in=2024-03-25&check_out=2024-03-30&source_impression_id=p3_1710967203_BlQOdqvdxu5phbL4&previous_page_section_name=1000,4.6,4.8,4.8,4.8,4.6,4.7,"Méntrida, Castilla-La Mancha, España",12.0,7.0,2.0,5.0,0,1.0,1.0,1.0,1.0
4929097168679582706,Villa de Paula - con piscina para 12per. Toledo,"Alojamiento entero: vivienda en El Viso de San Juan, España",6.0,En el campo,,https://www.airbnb.es/rooms/948297402206509771?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1710250614&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967196_8zG5o%2FivBFK5gac1&previous_page_section_name=1000,5.0,5.0,5.0,5.0,4.5,5.0,"El Viso de San Juan, Castilla-La Mancha, España",12.0,8.0,3.0,6.0,0,1.0,0.0,1.0,1.0
-1059547949624501051,Chalet pareado con las mejores vistas y jardín,"Alojamiento entero: chalet en Miraflores de la Sierra, España",39.0,En el campo,140.0,https://www.airbnb.es/rooms/43683222?adults=1&category_tag=Tag%3A4104&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1015356764&search_mode=flex_destinations_search&check_in=2024-04-08&check_out=2024-04-13&source_impression_id=p3_1710967197_4ZMSKT9wS%2B37saI1&previous_page_section_name=1000,4.8,5.0,4.8,4.9,4.8,5.0,"Miraflores de la Sierra, Comunidad de Madrid, España",7.0,5.0,5.0,3.0,0,1.0,0.0,1.0,1.0
